Datum,1NP894
20/04/1988 00:00:00,69.98
30/04/1988 00:00:00,70.08
10/05/1988 00:00:00,70.08
20/05/1988 00:00:00,70.18
30/05/1988 00:00:00,70.18
10/06/1988 00:00:00,70.18
20/06/1988 00:00:00,70.18
30/06/1988 00:00:00,70.38
10/07/1988 00:00:00,70.38
20/07/1988 00:00:00,70.18
30/07/1988 00:00:00,69.98
10/08/1988 00:00:00,69.98
20/08/1988 00:00:00,69.93
30/08/1988 00:00:00,69.88
10/09/1988 00:00:00,69.88
20/09/1988 00:00:00,69.88
30/09/1988 00:00:00,69.93
10/10/1988 00:00:00,69.98
20/10/1988 00:00:00,70.48
30/10/1988 00:00:00,70.48
10/11/1988 00:00:00,69.98
20/11/1988 00:00:00,70.18
30/11/1988 00:00:00,70.28
10/12/1988 00:00:00,70.18
20/12/1988 00:00:00,70.08
30/12/1988 00:00:00,69.98
10/01/1989 00:00:00,70.08
20/01/1989 00:00:00,70.08
30/01/1989 00:00:00,69.98
10/02/1989 00:00:00,69.98
20/02/1989 00:00:00,69.88
28/02/1989 00:00:00,69.98
10/03/1989 00:00:00,69.98
20/03/1989 00:00:00,69.88
30/03/1989 00:00:00,69.83
10/04/1989 00:00:00,69.88
20/04/1989 00:00:00,69.98
30/04/1989 00:00:00,70.18
10/05/1989 00:00:00,69.83
20/05/1989 00:00:00,69.88
30/05/1989 00:00:00,69.98
10/06/1989 00:00:00,69.98
20/06/1989 00:00:00,69.98
30/06/1989 00:00:00,69.98
10/07/1989 00:00:00,69.98
20/07/1989 00:00:00,69.88
30/07/1989 00:00:00,69.83
10/08/1989 00:00:00,69.88
20/08/1989 00:00:00,69.88
30/08/1989 00:00:00,69.98
10/09/1989 00:00:00,69.98
20/09/1989 00:00:00,69.88
30/09/1989 00:00:00,69.83
10/10/1989 00:00:00,69.83
20/10/1989 00:00:00,69.78
30/10/1989 00:00:00,69.78
